message_id,channel_name,image_path,detected_objects,confidence_score,image_category
90,medicalethiopia,data\raw\images\medicalethiopia\90.jpg,"toothbrush,horse",0.3467,other
900,medicalethiopia,data\raw\images\medicalethiopia\900.jpg,,0.0,other
902,medicalethiopia,data\raw\images\medicalethiopia\902.jpg,"scissors,dining table",0.3125,other
904,medicalethiopia,data\raw\images\medicalethiopia\904.jpg,,0.0,other
906,medicalethiopia,data\raw\images\medicalethiopia\906.jpg,cake,0.3062,other
908,medicalethiopia,data\raw\images\medicalethiopia\908.jpg,,0.0,other
910,medicalethiopia,data\raw\images\medicalethiopia\910.jpg,,0.0,other
912,medicalethiopia,data\raw\images\medicalethiopia\912.jpg,,0.0,other
914,medicalethiopia,data\raw\images\medicalethiopia\914.jpg,dining table,0.4451,other
916,medicalethiopia,data\raw\images\medicalethiopia\916.jpg,,0.0,other
918,medicalethiopia,data\raw\images\medicalethiopia\918.jpg,,0.0,other
92,medicalethiopia,data\raw\images\medicalethiopia\92.jpg,,0.0,other
920,medicalethiopia,data\raw\images\medicalethiopia\920.jpg,,0.0,other
923,medicalethiopia,data\raw\images\medicalethiopia\923.jpg,,0.0,other
925,medicalethiopia,data\raw\images\medicalethiopia\925.jpg,,0.0,other
927,medicalethiopia,data\raw\images\medicalethiopia\927.jpg,scissors,0.3879,other
929,medicalethiopia,data\raw\images\medicalethiopia\929.jpg,person,0.3886,lifestyle
931,medicalethiopia,data\raw\images\medicalethiopia\931.jpg,,0.0,other
933,medicalethiopia,data\raw\images\medicalethiopia\933.jpg,"apple,orange",0.2837,other
935,medicalethiopia,data\raw\images\medicalethiopia\935.jpg,"donut,clock",0.5079,other
937,medicalethiopia,data\raw\images\medicalethiopia\937.jpg,remote,0.3409,other
939,medicalethiopia,data\raw\images\medicalethiopia\939.jpg,,0.0,other
94,medicalethiopia,data\raw\images\medicalethiopia\94.jpg,,0.0,other
941,medicalethiopia,data\raw\images\medicalethiopia\941.jpg,,0.0,other
943,medicalethiopia,data\raw\images\medicalethiopia\943.jpg,,0.0,other
945,medicalethiopia,data\raw\images\medicalethiopia\945.jpg,,0.0,other
950,medicalethiopia,data\raw\images\medicalethiopia\950.jpg,book,0.4273,other
952,medicalethiopia,data\raw\images\medicalethiopia\952.jpg,book,0.3039,other
954,medicalethiopia,data\raw\images\medicalethiopia\954.jpg,book,0.4727,other
957,medicalethiopia,data\raw\images\medicalethiopia\957.jpg,,0.0,other
958,medicalethiopia,data\raw\images\medicalethiopia\958.jpg,,0.0,other
96,medicalethiopia,data\raw\images\medicalethiopia\96.jpg,,0.0,other
960,medicalethiopia,data\raw\images\medicalethiopia\960.jpg,book,0.3957,other
962,medicalethiopia,data\raw\images\medicalethiopia\962.jpg,bottle,0.552,product_display
967,medicalethiopia,data\raw\images\medicalethiopia\967.jpg,,0.0,other
968,medicalethiopia,data\raw\images\medicalethiopia\968.jpg,,0.0,other
969,medicalethiopia,data\raw\images\medicalethiopia\969.jpg,,0.0,other
972,medicalethiopia,data\raw\images\medicalethiopia\972.jpg,,0.0,other
973,medicalethiopia,data\raw\images\medicalethiopia\973.jpg,,0.0,other
974,medicalethiopia,data\raw\images\medicalethiopia\974.jpg,,0.0,other
976,medicalethiopia,data\raw\images\medicalethiopia\976.jpg,,0.0,other
977,medicalethiopia,data\raw\images\medicalethiopia\977.jpg,,0.0,other
978,medicalethiopia,data\raw\images\medicalethiopia\978.jpg,,0.0,other
98,medicalethiopia,data\raw\images\medicalethiopia\98.jpg,"bowl,sports ball,bowl,carrot,carrot,bowl",0.779,product_display
980,medicalethiopia,data\raw\images\medicalethiopia\980.jpg,,0.0,other
981,medicalethiopia,data\raw\images\medicalethiopia\981.jpg,,0.0,other
982,medicalethiopia,data\raw\images\medicalethiopia\982.jpg,,0.0,other
984,medicalethiopia,data\raw\images\medicalethiopia\984.jpg,,0.0,other
986,medicalethiopia,data\raw\images\medicalethiopia\986.jpg,,0.0,other
988,medicalethiopia,data\raw\images\medicalethiopia\988.jpg,,0.0,other
990,medicalethiopia,data\raw\images\medicalethiopia\990.jpg,"person,person,umbrella",0.8708,lifestyle
992,medicalethiopia,data\raw\images\medicalethiopia\992.jpg,,0.0,other
994,medicalethiopia,data\raw\images\medicalethiopia\994.jpg,,0.0,other
996,medicalethiopia,data\raw\images\medicalethiopia\996.jpg,,0.0,other
998,medicalethiopia,data\raw\images\medicalethiopia\998.jpg,clock,0.4976,other
45,Pharmaimportt,data\raw\images\Pharmaimportt\45.jpg,,0.0,other
88,Pharmaimportt,data\raw\images\Pharmaimportt\88.jpg,,0.0,other
190531,tikvahpharma,data\raw\images\tikvahpharma\190531.jpg,bird,0.5409,other
190534,tikvahpharma,data\raw\images\tikvahpharma\190534.jpg,tv,0.2505,other
190537,tikvahpharma,data\raw\images\tikvahpharma\190537.jpg,,0.0,other
190538,tikvahpharma,data\raw\images\tikvahpharma\190538.jpg,"scissors,scissors,scissors",0.9074,other
190600,tikvahpharma,data\raw\images\tikvahpharma\190600.jpg,bird,0.5409,other
190641,tikvahpharma,data\raw\images\tikvahpharma\190641.jpg,,0.0,other
190642,tikvahpharma,data\raw\images\tikvahpharma\190642.jpg,,0.0,other
190643,tikvahpharma,data\raw\images\tikvahpharma\190643.jpg,"scissors,scissors,scissors",0.9074,other
190669,tikvahpharma,data\raw\images\tikvahpharma\190669.jpg,,0.0,other
190680,tikvahpharma,data\raw\images\tikvahpharma\190680.jpg,"tv,person",0.3333,lifestyle
190695,tikvahpharma,data\raw\images\tikvahpharma\190695.jpg,bird,0.5409,other
190735,tikvahpharma,data\raw\images\tikvahpharma\190735.jpg,"tv,person",0.3333,lifestyle
190748,tikvahpharma,data\raw\images\tikvahpharma\190748.jpg,bird,0.5409,other
190772,tikvahpharma,data\raw\images\tikvahpharma\190772.jpg,"person,person,person,tv,person,person,chair,person,person,person,tv,person,person,person,person,remote,person",0.8552,lifestyle
190784,tikvahpharma,data\raw\images\tikvahpharma\190784.jpg,,0.0,other
190812,tikvahpharma,data\raw\images\tikvahpharma\190812.jpg,,0.0,other
190813,tikvahpharma,data\raw\images\tikvahpharma\190813.jpg,,0.0,other
190833,tikvahpharma,data\raw\images\tikvahpharma\190833.jpg,,0.0,other
190834,tikvahpharma,data\raw\images\tikvahpharma\190834.jpg,"scissors,scissors,scissors",0.9074,other
190835,tikvahpharma,data\raw\images\tikvahpharma\190835.jpg,,0.0,other
190842,tikvahpharma,data\raw\images\tikvahpharma\190842.jpg,bird,0.5409,other
190859,tikvahpharma,data\raw\images\tikvahpharma\190859.jpg,,0.0,other
190878,tikvahpharma,data\raw\images\tikvahpharma\190878.jpg,"person,sports ball",0.8868,lifestyle
190899,tikvahpharma,data\raw\images\tikvahpharma\190899.jpg,,0.0,other
190900,tikvahpharma,data\raw\images\tikvahpharma\190900.jpg,"scissors,scissors,scissors",0.9074,other
190913,tikvahpharma,data\raw\images\tikvahpharma\190913.jpg,,0.0,other
190915,tikvahpharma,data\raw\images\tikvahpharma\190915.jpg,,0.0,other
190974,tikvahpharma,data\raw\images\tikvahpharma\190974.jpg,,0.0,other
190982,tikvahpharma,data\raw\images\tikvahpharma\190982.jpg,,0.0,other
190983,tikvahpharma,data\raw\images\tikvahpharma\190983.jpg,"scissors,scissors,scissors",0.9074,other
190995,tikvahpharma,data\raw\images\tikvahpharma\190995.jpg,person,0.8607,lifestyle
191014,tikvahpharma,data\raw\images\tikvahpharma\191014.jpg,person,0.8607,lifestyle
191018,tikvahpharma,data\raw\images\tikvahpharma\191018.jpg,"person,person,person,person,person,person,person,person,person,laptop,handbag,tv,person,person,person",0.8445,lifestyle
191079,tikvahpharma,data\raw\images\tikvahpharma\191079.jpg,,0.0,other
191080,tikvahpharma,data\raw\images\tikvahpharma\191080.jpg,,0.0,other
191116,tikvahpharma,data\raw\images\tikvahpharma\191116.jpg,"person,person",0.6074,lifestyle
191120,tikvahpharma,data\raw\images\tikvahpharma\191120.jpg,,0.0,other
191139,tikvahpharma,data\raw\images\tikvahpharma\191139.jpg,,0.0,other
191167,tikvahpharma,data\raw\images\tikvahpharma\191167.jpg,,0.0,other
191168,tikvahpharma,data\raw\images\tikvahpharma\191168.jpg,"scissors,scissors,scissors",0.9074,other
191181,tikvahpharma,data\raw\images\tikvahpharma\191181.jpg,"person,person,person,person,person,person,kite",0.8231,lifestyle
191213,tikvahpharma,data\raw\images\tikvahpharma\191213.jpg,"person,person",0.6074,lifestyle
191215,tikvahpharma,data\raw\images\tikvahpharma\191215.jpg,"person,person,person,person,person,person,kite",0.8231,lifestyle
191218,tikvahpharma,data\raw\images\tikvahpharma\191218.jpg,bird,0.5409,other
191235,tikvahpharma,data\raw\images\tikvahpharma\191235.jpg,,0.0,other
191237,tikvahpharma,data\raw\images\tikvahpharma\191237.jpg,,0.0,other
191254,tikvahpharma,data\raw\images\tikvahpharma\191254.jpg,,0.0,other
191266,tikvahpharma,data\raw\images\tikvahpharma\191266.jpg,,0.0,other
191267,tikvahpharma,data\raw\images\tikvahpharma\191267.jpg,"scissors,scissors,scissors",0.9074,other
191292,tikvahpharma,data\raw\images\tikvahpharma\191292.jpg,"person,person,person,person,person,person,person,person,person,person,person,person,person,stop sign,person,person,stop sign,stop sign,tv,person",0.8062,lifestyle
191311,tikvahpharma,data\raw\images\tikvahpharma\191311.jpg,"person,person",0.6074,lifestyle
191342,tikvahpharma,data\raw\images\tikvahpharma\191342.jpg,,0.0,other
191355,tikvahpharma,data\raw\images\tikvahpharma\191355.jpg,,0.0,other
191373,tikvahpharma,data\raw\images\tikvahpharma\191373.jpg,bird,0.5409,other
191375,tikvahpharma,data\raw\images\tikvahpharma\191375.jpg,,0.0,other
191378,tikvahpharma,data\raw\images\tikvahpharma\191378.jpg,,0.0,other
191380,tikvahpharma,data\raw\images\tikvahpharma\191380.jpg,"person,person,person,person,person,person,person,person,person,person,person,person,person,stop sign,person,person,stop sign,stop sign,tv,person",0.8062,lifestyle
191395,tikvahpharma,data\raw\images\tikvahpharma\191395.jpg,,0.0,other
191396,tikvahpharma,data\raw\images\tikvahpharma\191396.jpg,,0.0,other
191398,tikvahpharma,data\raw\images\tikvahpharma\191398.jpg,bird,0.5409,other
191413,tikvahpharma,data\raw\images\tikvahpharma\191413.jpg,,0.0,other
191414,tikvahpharma,data\raw\images\tikvahpharma\191414.jpg,"scissors,scissors,scissors",0.9074,other
191465,tikvahpharma,data\raw\images\tikvahpharma\191465.jpg,bird,0.5409,other
191477,tikvahpharma,data\raw\images\tikvahpharma\191477.jpg,"person,person,person,person,person,person,person,person,person,person,person,person,person,stop sign,person,person,stop sign,stop sign,tv,person",0.8062,lifestyle
191522,tikvahpharma,data\raw\images\tikvahpharma\191522.jpg,"tv,person,cat",0.3357,lifestyle
191542,tikvahpharma,data\raw\images\tikvahpharma\191542.jpg,bird,0.5409,other
191576,tikvahpharma,data\raw\images\tikvahpharma\191576.jpg,,0.0,other
191577,tikvahpharma,data\raw\images\tikvahpharma\191577.jpg,"scissors,scissors,scissors",0.9074,other
191590,tikvahpharma,data\raw\images\tikvahpharma\191590.jpg,"person,person,person,person,person,person,person",0.6813,lifestyle
191618,tikvahpharma,data\raw\images\tikvahpharma\191618.jpg,"bottle,tv,bottle",0.6094,product_display
191647,tikvahpharma,data\raw\images\tikvahpharma\191647.jpg,"tv,person,cat",0.3357,lifestyle
191678,tikvahpharma,data\raw\images\tikvahpharma\191678.jpg,bird,0.5409,other
191752,tikvahpharma,data\raw\images\tikvahpharma\191752.jpg,"person,person,person,person,person,person,person",0.6813,lifestyle
191765,tikvahpharma,data\raw\images\tikvahpharma\191765.jpg,bird,0.5409,other
191770,tikvahpharma,data\raw\images\tikvahpharma\191770.jpg,bird,0.5409,other
191775,tikvahpharma,data\raw\images\tikvahpharma\191775.jpg,"person,person,person,person,person,person,person,person,tv,person,person,person,person,person,person,person,person,person,person,tie,handbag,person",0.8429,lifestyle
191787,tikvahpharma,data\raw\images\tikvahpharma\191787.jpg,"person,person,person,person,person,person,person,person,tv,person,person,person,person,person,person,person,person,person,person,tie,handbag,person",0.8429,lifestyle
191807,tikvahpharma,data\raw\images\tikvahpharma\191807.jpg,"bottle,bottle,bottle,refrigerator,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle",0.7156,product_display
191856,tikvahpharma,data\raw\images\tikvahpharma\191856.jpg,laptop,0.3608,other
191858,tikvahpharma,data\raw\images\tikvahpharma\191858.jpg,,0.0,other
191859,tikvahpharma,data\raw\images\tikvahpharma\191859.jpg,,0.0,other
191880,tikvahpharma,data\raw\images\tikvahpharma\191880.jpg,"bottle,bottle,bottle,refrigerator,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle",0.7156,product_display
191903,tikvahpharma,data\raw\images\tikvahpharma\191903.jpg,,0.0,other
191904,tikvahpharma,data\raw\images\tikvahpharma\191904.jpg,"scissors,scissors,scissors",0.9074,other
191938,tikvahpharma,data\raw\images\tikvahpharma\191938.jpg,laptop,0.3608,other
192007,tikvahpharma,data\raw\images\tikvahpharma\192007.jpg,"bottle,tv,bottle",0.6094,product_display
192013,tikvahpharma,data\raw\images\tikvahpharma\192013.jpg,,0.0,other
192014,tikvahpharma,data\raw\images\tikvahpharma\192014.jpg,"scissors,scissors,scissors",0.9074,other
192041,tikvahpharma,data\raw\images\tikvahpharma\192041.jpg,"person,person,person,person,person,person,person,person,person,person,frisbee,person",0.8573,lifestyle
192042,tikvahpharma,data\raw\images\tikvahpharma\192042.jpg,,0.0,other
192063,tikvahpharma,data\raw\images\tikvahpharma\192063.jpg,,0.0,other
192076,tikvahpharma,data\raw\images\tikvahpharma\192076.jpg,,0.0,other
192115,tikvahpharma,data\raw\images\tikvahpharma\192115.jpg,,0.0,other
192142,tikvahpharma,data\raw\images\tikvahpharma\192142.jpg,,0.0,other
192143,tikvahpharma,data\raw\images\tikvahpharma\192143.jpg,"scissors,scissors,scissors",0.9074,other
192149,tikvahpharma,data\raw\images\tikvahpharma\192149.jpg,,0.0,other
192194,tikvahpharma,data\raw\images\tikvahpharma\192194.jpg,"person,person,person,person,person,person,book,tie,cake,book",0.8902,lifestyle
192245,tikvahpharma,data\raw\images\tikvahpharma\192245.jpg,"person,person,person,person,person,person,person,person,person,laptop,tv,handbag,person,person,person",0.8482,lifestyle
192257,tikvahpharma,data\raw\images\tikvahpharma\192257.jpg,bird,0.5409,other
192261,tikvahpharma,data\raw\images\tikvahpharma\192261.jpg,bird,0.5409,other
192277,tikvahpharma,data\raw\images\tikvahpharma\192277.jpg,"person,person,person,person,person,person,person,person,person,laptop,tv,handbag,person,person,person",0.8482,lifestyle
192297,tikvahpharma,data\raw\images\tikvahpharma\192297.jpg,"person,person,person,person,person,person,person,person,person,laptop,tv,handbag,person,person,person",0.8482,lifestyle
192355,tikvahpharma,data\raw\images\tikvahpharma\192355.jpg,bird,0.5409,other
192462,tikvahpharma,data\raw\images\tikvahpharma\192462.jpg,remote,0.8322,other
192599,tikvahpharma,data\raw\images\tikvahpharma\192599.jpg,,0.0,other
192600,tikvahpharma,data\raw\images\tikvahpharma\192600.jpg,"scissors,scissors,scissors",0.9074,other
192609,tikvahpharma,data\raw\images\tikvahpharma\192609.jpg,"person,person,person,person,person,tv,chair,person,person,laptop,tv,person,keyboard",0.8273,lifestyle
192617,tikvahpharma,data\raw\images\tikvahpharma\192617.jpg,bird,0.5409,other
192742,tikvahpharma,data\raw\images\tikvahpharma\192742.jpg,"person,person,person,person,person,person,book,tie,cake,book",0.8902,lifestyle
192757,tikvahpharma,data\raw\images\tikvahpharma\192757.jpg,"bottle,tv,bottle",0.6094,product_display
192758,tikvahpharma,data\raw\images\tikvahpharma\192758.jpg,person,0.6248,lifestyle
192774,tikvahpharma,data\raw\images\tikvahpharma\192774.jpg,laptop,0.3608,other
192795,tikvahpharma,data\raw\images\tikvahpharma\192795.jpg,"bottle,tv,bottle",0.6094,product_display
192805,tikvahpharma,data\raw\images\tikvahpharma\192805.jpg,,0.0,other
192806,tikvahpharma,data\raw\images\tikvahpharma\192806.jpg,"scissors,scissors,scissors",0.9074,other
192807,tikvahpharma,data\raw\images\tikvahpharma\192807.jpg,laptop,0.3608,other
192894,tikvahpharma,data\raw\images\tikvahpharma\192894.jpg,"person,sports ball",0.8848,lifestyle
192974,tikvahpharma,data\raw\images\tikvahpharma\192974.jpg,"scissors,scissors,scissors",0.9074,other
192979,tikvahpharma,data\raw\images\tikvahpharma\192979.jpg,laptop,0.3608,other
193001,tikvahpharma,data\raw\images\tikvahpharma\193001.jpg,bird,0.5409,other
193010,tikvahpharma,data\raw\images\tikvahpharma\193010.jpg,bird,0.5409,other
193036,tikvahpharma,data\raw\images\tikvahpharma\193036.jpg,bird,0.5409,other
193056,tikvahpharma,data\raw\images\tikvahpharma\193056.jpg,,0.0,other
193064,tikvahpharma,data\raw\images\tikvahpharma\193064.jpg,,0.0,other
193088,tikvahpharma,data\raw\images\tikvahpharma\193088.jpg,,0.0,other
193157,tikvahpharma,data\raw\images\tikvahpharma\193157.jpg,,0.0,other
193169,tikvahpharma,data\raw\images\tikvahpharma\193169.jpg,"person,person,person,person,person,person,book,tie,cake,book",0.8902,lifestyle
193198,tikvahpharma,data\raw\images\tikvahpharma\193198.jpg,"bottle,tv,bottle",0.6094,product_display
193207,tikvahpharma,data\raw\images\tikvahpharma\193207.jpg,,0.0,other
193217,tikvahpharma,data\raw\images\tikvahpharma\193217.jpg,,0.0,other
193236,tikvahpharma,data\raw\images\tikvahpharma\193236.jpg,,0.0,other
193259,tikvahpharma,data\raw\images\tikvahpharma\193259.jpg,,0.0,other
193285,tikvahpharma,data\raw\images\tikvahpharma\193285.jpg,stop sign,0.4968,other
193306,tikvahpharma,data\raw\images\tikvahpharma\193306.jpg,"person,person,person,person,person,person,person,person,tv,person,person,person,person,person,person,person,tie,person,person,person,handbag",0.8405,lifestyle
193382,tikvahpharma,data\raw\images\tikvahpharma\193382.jpg,,0.0,other
193410,tikvahpharma,data\raw\images\tikvahpharma\193410.jpg,remote,0.3462,other
193439,tikvahpharma,data\raw\images\tikvahpharma\193439.jpg,"person,person,person,person,person,person,person,person,tv,person,person,person,person,person,person,person,tie,person,person,person,handbag",0.8405,lifestyle
193498,tikvahpharma,data\raw\images\tikvahpharma\193498.jpg,"cell phone,person,person",0.7253,lifestyle
193573,tikvahpharma,data\raw\images\tikvahpharma\193573.jpg,"person,person",0.8415,lifestyle
193586,tikvahpharma,data\raw\images\tikvahpharma\193586.jpg,"person,person,person,person,person,person,person,person,tv,person,person,person,person,person,person,person,tie,person,person,person,handbag",0.8405,lifestyle
193600,tikvahpharma,data\raw\images\tikvahpharma\193600.jpg,"cell phone,person,person",0.7253,lifestyle
193646,tikvahpharma,data\raw\images\tikvahpharma\193646.jpg,,0.0,other
193692,tikvahpharma,data\raw\images\tikvahpharma\193692.jpg,,0.0,other
193719,tikvahpharma,data\raw\images\tikvahpharma\193719.jpg,horse,0.2741,other
193732,tikvahpharma,data\raw\images\tikvahpharma\193732.jpg,horse,0.2741,other
193738,tikvahpharma,data\raw\images\tikvahpharma\193738.jpg,"cell phone,person,person",0.7253,lifestyle
193763,tikvahpharma,data\raw\images\tikvahpharma\193763.jpg,"person,person,person,person,person,person,tie,cake,book,book",0.9001,lifestyle
193777,tikvahpharma,data\raw\images\tikvahpharma\193777.jpg,"cell phone,person,person",0.7253,lifestyle
193810,tikvahpharma,data\raw\images\tikvahpharma\193810.jpg,,0.0,other
193851,tikvahpharma,data\raw\images\tikvahpharma\193851.jpg,,0.0,other
193888,tikvahpharma,data\raw\images\tikvahpharma\193888.jpg,"cell phone,person,person",0.7253,lifestyle
193889,tikvahpharma,data\raw\images\tikvahpharma\193889.jpg,"scissors,scissors,scissors,cup,scissors,scissors,scissors",0.9542,product_display
193902,tikvahpharma,data\raw\images\tikvahpharma\193902.jpg,stop sign,0.331,other
193905,tikvahpharma,data\raw\images\tikvahpharma\193905.jpg,"cell phone,person,person",0.7253,lifestyle
193906,tikvahpharma,data\raw\images\tikvahpharma\193906.jpg,"scissors,scissors,scissors,cup,scissors,scissors,scissors",0.9542,product_display
193917,tikvahpharma,data\raw\images\tikvahpharma\193917.jpg,"person,person,person,person,person,person,person,person",0.7698,lifestyle
193942,tikvahpharma,data\raw\images\tikvahpharma\193942.jpg,stop sign,0.331,other
193943,tikvahpharma,data\raw\images\tikvahpharma\193943.jpg,,0.0,other
193944,tikvahpharma,data\raw\images\tikvahpharma\193944.jpg,"person,sports ball",0.8853,lifestyle
193959,tikvahpharma,data\raw\images\tikvahpharma\193959.jpg,"cell phone,person,person",0.7253,lifestyle
193960,tikvahpharma,data\raw\images\tikvahpharma\193960.jpg,"scissors,scissors,scissors,cup,scissors,scissors,scissors",0.9542,product_display
193963,tikvahpharma,data\raw\images\tikvahpharma\193963.jpg,"person,sports ball",0.8853,lifestyle
193966,tikvahpharma,data\raw\images\tikvahpharma\193966.jpg,,0.0,other
193967,tikvahpharma,data\raw\images\tikvahpharma\193967.jpg,,0.0,other
193991,tikvahpharma,data\raw\images\tikvahpharma\193991.jpg,"cell phone,person,person",0.7253,lifestyle
193992,tikvahpharma,data\raw\images\tikvahpharma\193992.jpg,"scissors,scissors,scissors,cup,scissors,scissors,scissors",0.9542,product_display
194003,tikvahpharma,data\raw\images\tikvahpharma\194003.jpg,"person,person,person,person",0.5835,lifestyle
194023,tikvahpharma,data\raw\images\tikvahpharma\194023.jpg,"scissors,scissors,scissors,cup,scissors,scissors,scissors",0.9542,product_display
194024,tikvahpharma,data\raw\images\tikvahpharma\194024.jpg,"cell phone,person,person",0.7253,lifestyle
194039,tikvahpharma,data\raw\images\tikvahpharma\194039.jpg,"person,person,person,person,person,person,person,person",0.7698,lifestyle
194052,tikvahpharma,data\raw\images\tikvahpharma\194052.jpg,"scissors,scissors,scissors,cup,scissors,scissors,scissors",0.9542,product_display
194053,tikvahpharma,data\raw\images\tikvahpharma\194053.jpg,"cell phone,person,person",0.7253,lifestyle
194062,tikvahpharma,data\raw\images\tikvahpharma\194062.jpg,"chair,person,person,keyboard,cup,person,person,tv,mouse,laptop,remote,tv,remote",0.8901,promotional
194063,tikvahpharma,data\raw\images\tikvahpharma\194063.jpg,"person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person",0.8354,lifestyle
194064,tikvahpharma,data\raw\images\tikvahpharma\194064.jpg,"person,person,person,person,person,person,person,person,person,tennis racket,tennis racket,person",0.9043,lifestyle
194065,tikvahpharma,data\raw\images\tikvahpharma\194065.jpg,"person,person,person,person,person,person,person,handbag,person,person,person,person,person,book,person,handbag,handbag,book",0.8709,lifestyle
194066,tikvahpharma,data\raw\images\tikvahpharma\194066.jpg,"person,person,person,person,person,person,person,person,person,person,person,person,person,person,person",0.8517,lifestyle
194067,tikvahpharma,data\raw\images\tikvahpharma\194067.jpg,"person,person,person,person,person,person,person,person,person",0.9119,lifestyle
194068,tikvahpharma,data\raw\images\tikvahpharma\194068.jpg,"person,person,person,tv,remote,chair",0.8632,lifestyle
194069,tikvahpharma,data\raw\images\tikvahpharma\194069.jpg,"person,person,person,person,person",0.8416,lifestyle
194070,tikvahpharma,data\raw\images\tikvahpharma\194070.jpg,"person,person,person,person,person,teddy bear",0.9121,lifestyle
194071,tikvahpharma,data\raw\images\tikvahpharma\194071.jpg,"person,person,person,person,potted plant,person,cell phone,person,person,person,person,person,person,cake,person,person,person",0.9249,lifestyle
194080,tikvahpharma,data\raw\images\tikvahpharma\194080.jpg,,0.0,other
194081,tikvahpharma,data\raw\images\tikvahpharma\194081.jpg,cell phone,0.2816,other
194092,tikvahpharma,data\raw\images\tikvahpharma\194092.jpg,"person,person,person,person,tv,person,chair,person,person,laptop,tv,person,keyboard",0.8266,lifestyle
194120,tikvahpharma,data\raw\images\tikvahpharma\194120.jpg,"person,person,person,person,tv,person,chair,person,person,laptop,tv,person,keyboard",0.8266,lifestyle
194135,tikvahpharma,data\raw\images\tikvahpharma\194135.jpg,"scissors,scissors,scissors,cup,scissors,scissors,scissors",0.9542,product_display
194136,tikvahpharma,data\raw\images\tikvahpharma\194136.jpg,"cell phone,person,person",0.7253,lifestyle
194142,tikvahpharma,data\raw\images\tikvahpharma\194142.jpg,"person,person,person,person,tv,person,chair,person,person,laptop,tv,person,keyboard",0.8266,lifestyle
194157,tikvahpharma,data\raw\images\tikvahpharma\194157.jpg,"scissors,scissors,scissors,cup,scissors,scissors,scissors",0.9542,product_display
194158,tikvahpharma,data\raw\images\tikvahpharma\194158.jpg,"cell phone,person,person",0.7253,lifestyle
194168,tikvahpharma,data\raw\images\tikvahpharma\194168.jpg,"person,person,person,person,person,person,tv,person,tv,laptop,keyboard,chair,person",0.8123,lifestyle
194174,tikvahpharma,data\raw\images\tikvahpharma\194174.jpg,"scissors,scissors,scissors,cup,scissors,scissors,scissors",0.9542,product_display
194175,tikvahpharma,data\raw\images\tikvahpharma\194175.jpg,"cell phone,person,person",0.7253,lifestyle
194196,tikvahpharma,data\raw\images\tikvahpharma\194196.jpg,"person,person,person,person,person,person,tv,person,tv,laptop,keyboard,chair,person",0.8123,lifestyle
194213,tikvahpharma,data\raw\images\tikvahpharma\194213.jpg,,0.0,other
194238,tikvahpharma,data\raw\images\tikvahpharma\194238.jpg,bottle,0.2963,product_display
194242,tikvahpharma,data\raw\images\tikvahpharma\194242.jpg,"person,person,person,person,person,person,person,person",0.7698,lifestyle
194245,tikvahpharma,data\raw\images\tikvahpharma\194245.jpg,bottle,0.2963,product_display
194250,tikvahpharma,data\raw\images\tikvahpharma\194250.jpg,bottle,0.2963,product_display
194251,tikvahpharma,data\raw\images\tikvahpharma\194251.jpg,"person,sports ball",0.8853,lifestyle
194263,tikvahpharma,data\raw\images\tikvahpharma\194263.jpg,bottle,0.2963,product_display
194272,tikvahpharma,data\raw\images\tikvahpharma\194272.jpg,bottle,0.2963,product_display
194273,tikvahpharma,data\raw\images\tikvahpharma\194273.jpg,"person,person,person,person,person,person,tv,person,tv,laptop,keyboard,chair,person",0.8123,lifestyle
194274,tikvahpharma,data\raw\images\tikvahpharma\194274.jpg,bottle,0.2963,product_display
194279,tikvahpharma,data\raw\images\tikvahpharma\194279.jpg,bottle,0.2963,product_display
194297,tikvahpharma,data\raw\images\tikvahpharma\194297.jpg,bottle,0.2963,product_display
194298,tikvahpharma,data\raw\images\tikvahpharma\194298.jpg,,0.0,other
194302,tikvahpharma,data\raw\images\tikvahpharma\194302.jpg,"bottle,bottle,bottle,refrigerator,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle",0.7156,product_display
194327,tikvahpharma,data\raw\images\tikvahpharma\194327.jpg,,0.0,other
194337,tikvahpharma,data\raw\images\tikvahpharma\194337.jpg,"bottle,bottle,bottle,refrigerator,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle",0.7156,product_display
194351,tikvahpharma,data\raw\images\tikvahpharma\194351.jpg,,0.0,other
194354,tikvahpharma,data\raw\images\tikvahpharma\194354.jpg,remote,0.5978,other
194359,tikvahpharma,data\raw\images\tikvahpharma\194359.jpg,,0.0,other
194362,tikvahpharma,data\raw\images\tikvahpharma\194362.jpg,,0.0,other
194377,tikvahpharma,data\raw\images\tikvahpharma\194377.jpg,,0.0,other
194389,tikvahpharma,data\raw\images\tikvahpharma\194389.jpg,"person,person,chair,laptop,person,laptop,tv,laptop,tv",0.8858,lifestyle
194391,tikvahpharma,data\raw\images\tikvahpharma\194391.jpg,,0.0,other
